"customer_id,last_active_week,activity_status"
"2573-GYRUU,2023-08-05 00:00:00.000000,Dormant"
"2575-GFSOE,2023-10-24 00:00:00.000000,Dormant"
"2576-HXMPA,2023-04-20 00:00:00.000000,Dormant"
"2577-GVSIL,2024-01-17 00:00:00.000000,Dormant"
"2578-JQPHZ,2023-10-19 00:00:00.000000,Dormant"
"2580-ASVVY,2023-08-20 00:00:00.000000,Dormant"
"2580-ATZSQ,2024-04-05 00:00:00.000000,Dormant"
"2581-VKIRT,2024-04-23 00:00:00.000000,Dormant"
"2582-FFFZR,2023-08-19 00:00:00.000000,Dormant"
"2585-KTFRE,2023-05-02 00:00:00.000000,Dormant"
"2586-CWXVV,2024-03-18 00:00:00.000000,Dormant"
"2587-EKXTS,2023-11-20 00:00:00.000000,Dormant"
"2587-YNLES,2023-11-07 00:00:00.000000,Dormant"
"2589-AYCRP,2024-04-03 00:00:00.000000,Dormant"
"2592-HODOV,2023-08-28 00:00:00.000000,Dormant"
"2592-SEIFQ,2023-06-07 00:00:00.000000,Dormant"
"2592-YKDIF,2023-11-08 00:00:00.000000,Dormant"
"2595-KIWPV,2024-02-15 00:00:00.000000,Dormant"
"2599-CIPQE,2023-08-13 00:00:00.000000,Dormant"
"2599-CZABP,2023-07-03 00:00:00.000000,Dormant"
"2603-HVKCG,2024-04-23 00:00:00.000000,Dormant"
"2604-IJPDU,2023-10-30 00:00:00.000000,Dormant"
"2604-XVDAM,2023-08-06 00:00:00.000000,Dormant"
"2606-PKWJB,2023-12-31 00:00:00.000000,Dormant"
"2606-RMDHZ,2023-07-27 00:00:00.000000,Dormant"
"2607-DHDAK,2024-02-14 00:00:00.000000,Dormant"
"2607-FBDFF,2023-12-10 00:00:00.000000,Dormant"
"2608-BHKFN,2023-05-21 00:00:00.000000,Dormant"
"2609-IAICY,2023-11-23 00:00:00.000000,Dormant"
"2612-PHGOX,2023-07-01 00:00:00.000000,Dormant"
"2612-RANWT,2023-04-11 00:00:00.000000,Dormant"
"2612-RRIDN,2023-09-22 00:00:00.000000,Dormant"
"2615-YVMYX,2023-12-09 00:00:00.000000,Dormant"
"2616-FLVQC,2024-01-08 00:00:00.000000,Dormant"
"2616-UUTFK,2024-04-06 00:00:00.000000,Dormant"
"2619-WFQWU,2023-09-21 00:00:00.000000,Dormant"
"2621-UDNLU,2023-04-06 00:00:00.000000,Dormant"
"2623-DRYAM,2024-05-01 00:00:00.000000,Dormant"
"2625-TRCZQ,2024-02-26 00:00:00.000000,Dormant"
"2626-URJFX,2023-06-17 00:00:00.000000,Dormant"
"2626-VEEWG,2023-09-24 00:00:00.000000,Dormant"
"2632-IVXVF,2023-12-28 00:00:00.000000,Dormant"
"2632-TACXW,2023-12-08 00:00:00.000000,Dormant"
"2632-UCGVD,2024-04-30 00:00:00.000000,Dormant"
"2634-HCZGT,2023-09-09 00:00:00.000000,Dormant"
"2636-ALXXZ,2023-02-20 00:00:00.000000,Dormant"
"2636-OHFMN,2023-04-07 00:00:00.000000,Dormant"
"2636-SJDOU,2023-11-26 00:00:00.000000,Dormant"
"2637-FKFSY,2023-10-23 00:00:00.000000,Dormant"
"2639-UGMAZ,2024-03-17 00:00:00.000000,Dormant"
"2640-LYMOV,2023-11-10 00:00:00.000000,Dormant"
"2640-PMGFL,2023-11-01 00:00:00.000000,Dormant"
"2642-DTVCO,2023-08-23 00:00:00.000000,Dormant"
"2642-MAWLJ,2024-04-18 00:00:00.000000,Dormant"
"2645-QTLMB,2023-03-31 00:00:00.000000,Dormant"
"2649-HWLYB,2023-10-16 00:00:00.000000,Dormant"
"2650-GYRYL,2023-10-26 00:00:00.000000,Dormant"
"2651-ZCBXV,2024-03-20 00:00:00.000000,Dormant"
"2654-VBVPB,2023-04-19 00:00:00.000000,Dormant"
"2656-FMOKZ,2023-07-26 00:00:00.000000,Dormant"
"2656-TABEH,2023-10-04 00:00:00.000000,Dormant"
"2657-ALMWY,2023-12-06 00:00:00.000000,Dormant"
"2657-VPXTA,2023-07-05 00:00:00.000000,Dormant"
"2659-VXMWZ,2024-01-01 00:00:00.000000,Dormant"
"2660-EMUBI,2023-03-24 00:00:00.000000,Dormant"
"2661-GKBTK,2023-10-26 00:00:00.000000,Dormant"
"2662-NNTDK,2023-10-31 00:00:00.000000,Dormant"
"2664-XJZNO,2024-05-10 00:00:00.000000,Dormant"
"2665-NPTGL,2024-05-04 00:00:00.000000,Dormant"
"2667-WYLWJ,2023-06-27 00:00:00.000000,Dormant"
"2668-TZSPS,2023-10-14 00:00:00.000000,Dormant"
"2669-OIDSD,2024-03-27 00:00:00.000000,Dormant"
"2669-QVCRG,2023-08-24 00:00:00.000000,Dormant"
"2672-DZUOY,2023-05-24 00:00:00.000000,Dormant"
"2672-HUYVI,2023-10-05 00:00:00.000000,Dormant"
"2672-OJQZP,2023-07-24 00:00:00.000000,Dormant"
"2672-TGEFF,2023-10-02 00:00:00.000000,Dormant"
"2673-CXQEU,2023-11-10 00:00:00.000000,Dormant"
"2673-ZALNP,2023-12-25 00:00:00.000000,Dormant"
"2674-MIAHT,2023-11-07 00:00:00.000000,Dormant"
"2674-MLXMN,2023-11-25 00:00:00.000000,Dormant"
"2675-DHUTR,2024-01-25 00:00:00.000000,Dormant"
"2675-IJRGJ,2023-10-13 00:00:00.000000,Dormant"
"2675-OTVVJ,2023-11-23 00:00:00.000000,Dormant"
"2676-ISHSF,2023-06-18 00:00:00.000000,Dormant"
"2676-OXPPQ,2023-12-05 00:00:00.000000,Dormant"
"2676-SSLTO,2023-07-15 00:00:00.000000,Dormant"
"2680-XKKNJ,2024-02-17 00:00:00.000000,Dormant"
"2682-KEVRP,2023-07-15 00:00:00.000000,Dormant"
"2683-BPJSO,2024-03-11 00:00:00.000000,Dormant"
"2683-JXWQQ,2023-09-18 00:00:00.000000,Dormant"
"2684-EIWEO,2024-03-26 00:00:00.000000,Dormant"
"2685-SREOM,2023-07-03 00:00:00.000000,Dormant"
"2688-BHGOG,2023-05-31 00:00:00.000000,Dormant"
"2690-DVRVK,2023-09-14 00:00:00.000000,Dormant"
"2691-NZETQ,2023-06-10 00:00:00.000000,Dormant"
"2692-AQCPF,2023-10-17 00:00:00.000000,Dormant"
"2692-BUCFV,2024-04-02 00:00:00.000000,Dormant"
"2692-PFYTJ,2023-05-06 00:00:00.000000,Dormant"
"2694-CIUMO,2023-04-08 00:00:00.000000,Dormant"
"2696-ECXKC,2023-10-02 00:00:00.000000,Dormant"
"2696-NARTR,2023-07-01 00:00:00.000000,Dormant"
"2696-RZVZW,2023-08-06 00:00:00.000000,Dormant"
"2697-NQBPF,2023-07-18 00:00:00.000000,Dormant"
"2700-LUEVA,2023-03-31 00:00:00.000000,Dormant"
"2703-AMTUL,2023-12-01 00:00:00.000000,Dormant"
"2706-QZIHY,2023-04-12 00:00:00.000000,Dormant"
"2709-UQGNP,2023-05-16 00:00:00.000000,Dormant"
"2710-WYVXG,2023-12-01 00:00:00.000000,Dormant"
"2712-SYWAY,2023-08-03 00:00:00.000000,Dormant"
"2716-GFZOR,2023-08-30 00:00:00.000000,Dormant"
"2717-HVIZY,2023-09-12 00:00:00.000000,Dormant"
"2718-GAXQD,2023-07-13 00:00:00.000000,Dormant"
"2718-YSKCS,2023-09-30 00:00:00.000000,Dormant"
"2719-BDAQO,2023-05-26 00:00:00.000000,Dormant"
"2720-FVBQP,2023-02-13 00:00:00.000000,Dormant"
"2720-WGKHP,2023-01-29 00:00:00.000000,Dormant"
"2722-JMONI,2023-12-21 00:00:00.000000,Dormant"
"2722-VOJQL,2023-09-28 00:00:00.000000,Dormant"
"2724-FJDYW,2023-08-23 00:00:00.000000,Dormant"
"2725-IWWBA,2023-12-21 00:00:00.000000,Dormant"
"2725-KXXWT,2023-05-03 00:00:00.000000,Dormant"
"2725-TTRIQ,2023-12-11 00:00:00.000000,Dormant"
"2729-VNVAP,2023-10-23 00:00:00.000000,Dormant"
"2731-GJRDG,2024-04-15 00:00:00.000000,Dormant"
"2732-ISEZX,2023-07-21 00:00:00.000000,Dormant"
"2737-WFVYW,2023-12-11 00:00:00.000000,Dormant"
"2737-YNGYW,2023-01-12 00:00:00.000000,Dormant"
"2739-CACDQ,2024-02-16 00:00:00.000000,Dormant"
"2739-CCZMB,2023-02-02 00:00:00.000000,Dormant"
"2740-JFBOK,2023-05-26 00:00:00.000000,Dormant"
"2740-TVLFN,2023-06-29 00:00:00.000000,Dormant"
"2746-DIJLO,2023-06-18 00:00:00.000000,Dormant"
"2748-MYRVK,2024-06-08 00:00:00.000000,Dormant"
"2749-CTKAJ,2023-11-05 00:00:00.000000,Dormant"
"2750-BJLSB,2023-12-11 00:00:00.000000,Dormant"
"2753-JMMCV,2023-08-03 00:00:00.000000,Dormant"
"2754-SDJRD,2023-02-20 00:00:00.000000,Dormant"
"2754-VDLTR,2024-01-29 00:00:00.000000,Dormant"
"2754-XBHTB,2023-03-07 00:00:00.000000,Dormant"
"2758-RNWXS,2023-07-06 00:00:00.000000,Dormant"
"2761-OCIAX,2023-01-23 00:00:00.000000,Dormant"
"2761-XECQW,2024-01-31 00:00:00.000000,Dormant"
"2770-NSVDG,2023-12-20 00:00:00.000000,Dormant"
"2773-MADBQ,2023-08-15 00:00:00.000000,Dormant"
"2773-OVBPK,2023-06-17 00:00:00.000000,Dormant"
"2774-LVQUS,2023-10-19 00:00:00.000000,Dormant"
"2777-PHDEI,2023-05-16 00:00:00.000000,Dormant"
"2778-OCLGR,2024-06-07 00:00:00.000000,Dormant"
"2782-JEEBU,2023-08-10 00:00:00.000000,Dormant"
"2782-LFZVW,2024-01-08 00:00:00.000000,Dormant"
"2786-GCDPI,2023-10-04 00:00:00.000000,Dormant"
"2788-CJQAQ,2023-07-01 00:00:00.000000,Dormant"
"2789-CZANW,2024-01-24 00:00:00.000000,Dormant"
"2789-HQBOU,2023-06-22 00:00:00.000000,Dormant"
"2790-XUYMV,2023-10-14 00:00:00.000000,Dormant"
"2791-SFVEW,2023-11-10 00:00:00.000000,Dormant"
"2792-LSHWX,2023-12-06 00:00:00.000000,Dormant"
"2792-VPPET,2023-11-29 00:00:00.000000,Dormant"
"2794-XIMMO,2024-04-07 00:00:00.000000,Dormant"
"2796-NNUFI,2023-10-11 00:00:00.000000,Dormant"
"2796-UUZZO,2023-11-26 00:00:00.000000,Dormant"
"2798-NYLMZ,2024-05-01 00:00:00.000000,Dormant"
"2799-ARNLO,2023-01-30 00:00:00.000000,Dormant"
"2799-TSLAG,2024-03-20 00:00:00.000000,Dormant"
"2800-QQUSO,2023-08-24 00:00:00.000000,Dormant"
"2800-VEQXM,2023-10-18 00:00:00.000000,Dormant"
"2801-NISEI,2024-02-07 00:00:00.000000,Dormant"
"2804-ETQDK,2024-04-12 00:00:00.000000,Dormant"
"2805-AUFQN,2023-09-05 00:00:00.000000,Dormant"
"2805-EDJPQ,2024-01-19 00:00:00.000000,Dormant"
"2806-MLNTI,2024-04-18 00:00:00.000000,Dormant"
"2808-CHTDM,2023-07-01 00:00:00.000000,Dormant"
"2809-ILCYT,2023-11-08 00:00:00.000000,Dormant"
"2809-ZMYOQ,2023-08-25 00:00:00.000000,Dormant"
"2810-FTLEM,2023-12-12 00:00:00.000000,Dormant"
"2811-POVEX,2023-07-18 00:00:00.000000,Dormant"
"2812-ENYMO,2023-07-12 00:00:00.000000,Dormant"
"2812-REYAT,2024-03-26 00:00:00.000000,Dormant"
"2812-SFXMJ,2023-08-10 00:00:00.000000,Dormant"
"2815-CPTUL,2023-08-01 00:00:00.000000,Dormant"
"2817-LVCPP,2023-08-30 00:00:00.000000,Dormant"
"2817-NTQDO,2023-05-28 00:00:00.000000,Dormant"
"2819-GWENI,2023-06-19 00:00:00.000000,Dormant"
"2821-WARNZ,2024-02-19 00:00:00.000000,Dormant"
"2823-LKABH,2024-03-13 00:00:00.000000,Dormant"
"2824-DXNKN,2023-12-28 00:00:00.000000,Dormant"
"2824-MYYBN,2023-12-20 00:00:00.000000,Dormant"
"2826-DXLQO,2023-08-19 00:00:00.000000,Dormant"
"2826-UWHIS,2024-05-13 00:00:00.000000,Dormant"
"2828-SLQPF,2024-05-02 00:00:00.000000,Dormant"
"2829-HYVZP,2023-12-02 00:00:00.000000,Dormant"
"2830-LEWOA,2024-03-26 00:00:00.000000,Dormant"
"2831-EBWRN,2023-03-11 00:00:00.000000,Dormant"
"2832-KJCRD,2024-04-11 00:00:00.000000,Dormant"
"2832-SCUCO,2023-03-01 00:00:00.000000,Dormant"
"2833-SLKDQ,2023-01-17 00:00:00.000000,Dormant"
"2834-JKOOW,2023-05-20 00:00:00.000000,Dormant"
"2834-JRTUA,2023-11-25 00:00:00.000000,Dormant"
"2834-SPCJV,2024-03-25 00:00:00.000000,Dormant"
"2839-RFSQE,2023-09-18 00:00:00.000000,Dormant"
"2840-XANRC,2023-11-11 00:00:00.000000,Dormant"
"2842-BCQGE,2023-10-05 00:00:00.000000,Dormant"
"2842-JTCCU,2023-03-05 00:00:00.000000,Dormant"
"2843-CQMEG,2023-12-18 00:00:00.000000,Dormant"
"2845-AFFTX,2024-04-11 00:00:00.000000,Dormant"
"2845-HSJCY,2024-01-12 00:00:00.000000,Dormant"
"2845-KDHVX,2024-05-26 00:00:00.000000,Dormant"
"2848-YXSMW,2023-09-07 00:00:00.000000,Dormant"
"2851-MMUTZ,2023-07-14 00:00:00.000000,Dormant"
"2851-STERV,2023-07-20 00:00:00.000000,Dormant"
"2853-CWQFQ,2023-06-07 00:00:00.000000,Dormant"
"2856-HYAPG,2023-11-05 00:00:00.000000,Dormant"
"2856-NNASM,2023-09-17 00:00:00.000000,Dormant"
"2858-EIMXH,2023-11-03 00:00:00.000000,Dormant"
"2858-MOFSQ,2023-10-02 00:00:00.000000,Dormant"
"2860-RANUS,2023-09-03 00:00:00.000000,Dormant"
"2862-JVEOY,2023-09-02 00:00:00.000000,Dormant"
"2862-PFNIK,2023-01-22 00:00:00.000000,Dormant"
"2863-IMQDR,2024-03-24 00:00:00.000000,Dormant"
"2865-TCHJW,2023-06-01 00:00:00.000000,Dormant"
"2866-IKBTM,2023-04-23 00:00:00.000000,Dormant"
"2867-UIMSS,2023-01-17 00:00:00.000000,Dormant"
"2868-LLSKM,2023-07-31 00:00:00.000000,Dormant"
"2868-MZAGQ,2023-02-16 00:00:00.000000,Dormant"
"2868-SNELZ,2023-01-17 00:00:00.000000,Dormant"
"2869-ADAWR,2024-06-02 00:00:00.000000,Dormant"
"2873-ZLIWT,2023-07-29 00:00:00.000000,Dormant"
"2874-YXVVA,2024-04-12 00:00:00.000000,Dormant"
"2876-GZYZC,2023-11-04 00:00:00.000000,Dormant"
"2876-VBBBL,2023-05-19 00:00:00.000000,Dormant"
"2877-VDUER,2024-03-25 00:00:00.000000,Dormant"
"2878-DHMIN,2023-07-10 00:00:00.000000,Dormant"
"2878-RMWXY,2023-09-20 00:00:00.000000,Dormant"
"2880-FPNAE,2023-10-27 00:00:00.000000,Dormant"
"2882-DDZPG,2023-08-14 00:00:00.000000,Dormant"
"2882-WDTBA,2024-01-14 00:00:00.000000,Dormant"
"2883-ILGWO,2023-12-19 00:00:00.000000,Dormant"
"2884-GBPFB,2024-02-21 00:00:00.000000,Dormant"
"2885-HIJDH,2024-04-04 00:00:00.000000,Dormant"
"2886-KEFUM,2024-04-12 00:00:00.000000,Dormant"
"2887-JPYLU,2023-06-13 00:00:00.000000,Dormant"
"2888-ADFAO,2023-12-02 00:00:00.000000,Dormant"
"2889-FPWRM,2023-12-01 00:00:00.000000,Dormant"
"2890-WFBHU,2024-05-14 00:00:00.000000,Dormant"
"2892-GESUL,2024-04-20 00:00:00.000000,Dormant"
"2894-QOJRX,2023-10-15 00:00:00.000000,Dormant"
"2896-TBNBE,2023-10-23 00:00:00.000000,Dormant"
"2897-DOVND,2023-04-21 00:00:00.000000,Dormant"
"2898-LSJGD,2023-09-08 00:00:00.000000,Dormant"
"2898-MRKPI,2024-03-21 00:00:00.000000,Dormant"
"2900-PHPLN,2023-07-25 00:00:00.000000,Dormant"
"2903-YYTBW,2023-03-21 00:00:00.000000,Dormant"
"2904-GGUAZ,2024-01-25 00:00:00.000000,Dormant"
"2905-KFQUV,2023-09-16 00:00:00.000000,Dormant"
"2907-ILJBN,2023-06-27 00:00:00.000000,Dormant"
"2908-WGAXL,2023-08-05 00:00:00.000000,Dormant"
"2908-ZTPNF,2023-11-18 00:00:00.000000,Dormant"
"2911-IJORQ,2023-07-17 00:00:00.000000,Dormant"
"2911-UREFD,2024-05-20 00:00:00.000000,Dormant"
"2911-WDXMV,2023-06-11 00:00:00.000000,Dormant"
"2916-BQZLN,2023-06-25 00:00:00.000000,Dormant"
"2919-HBCJO,2024-01-11 00:00:00.000000,Dormant"
"2920-RNCEZ,2023-09-22 00:00:00.000000,Dormant"
"2921-XWDJH,2024-05-15 00:00:00.000000,Dormant"
"2924-KHUVI,2023-10-30 00:00:00.000000,Dormant"
"2925-MXLSX,2023-11-29 00:00:00.000000,Dormant"
"2925-VDZHY,2024-01-29 00:00:00.000000,Dormant"
"2926-JEJJC,2023-07-13 00:00:00.000000,Dormant"
"2927-CVULT,2024-01-01 00:00:00.000000,Dormant"
"2927-QRRQV,2023-11-17 00:00:00.000000,Dormant"
"2928-HLDBA,2024-01-14 00:00:00.000000,Dormant"
"2929-ERCFZ,2024-01-28 00:00:00.000000,Dormant"
"2929-QNSRW,2023-06-16 00:00:00.000000,Dormant"
"2930-UOTMB,2024-05-23 00:00:00.000000,Dormant"
"2931-FSOHN,2024-03-16 00:00:00.000000,Dormant"
"2931-SVLTV,2023-08-25 00:00:00.000000,Dormant"
"2931-VUVJN,2024-02-14 00:00:00.000000,Dormant"
"2931-XIQBR,2023-10-17 00:00:00.000000,Dormant"
"2933-FILNV,2023-04-25 00:00:00.000000,Dormant"
"2933-XEUJM,2024-03-20 00:00:00.000000,Dormant"
"2937-FTHUR,2023-07-03 00:00:00.000000,Dormant"
"2946-KIQSP,2023-09-11 00:00:00.000000,Dormant"
"2947-DOMLJ,2023-01-04 00:00:00.000000,Dormant"
"2951-QOQTK,2023-08-10 00:00:00.000000,Dormant"
"2952-QAYZF,2023-07-22 00:00:00.000000,Dormant"
"2954-PIBKO,2023-11-25 00:00:00.000000,Dormant"
"2955-BJZHG,2023-08-31 00:00:00.000000,Dormant"
"2955-PSXOE,2023-03-19 00:00:00.000000,Dormant"
"2956-GGUCQ,2023-09-20 00:00:00.000000,Dormant"
"2957-JIRMN,2024-01-29 00:00:00.000000,Dormant"
"2957-LOLHO,2023-11-14 00:00:00.000000,Dormant"
"2958-NHPPS,2023-09-11 00:00:00.000000,Dormant"
"2959-EEXWB,2023-07-17 00:00:00.000000,Dormant"
"2959-FENLU,2023-03-19 00:00:00.000000,Dormant"
"2959-MJHIC,2023-10-08 00:00:00.000000,Dormant"
"2960-NKRSO,2024-01-13 00:00:00.000000,Dormant"
"2961-VNFKL,2023-06-18 00:00:00.000000,Dormant"
"2962-XPMCQ,2023-10-04 00:00:00.000000,Dormant"
"2967-MXRAV,2023-07-26 00:00:00.000000,Dormant"
"2968-SSGAA,2023-10-27 00:00:00.000000,Dormant"
"2969-QWUBZ,2023-04-02 00:00:00.000000,Dormant"
"2969-VAPYH,2024-01-05 00:00:00.000000,Dormant"
"2969-WGHQO,2023-06-20 00:00:00.000000,Dormant"
"2971-SGAFL,2023-10-21 00:00:00.000000,Dormant"
"2972-YDYUW,2024-03-03 00:00:00.000000,Dormant"
"2974-GGUXS,2023-10-07 00:00:00.000000,Dormant"
"2977-CEBSX,2023-11-15 00:00:00.000000,Dormant"
"2978-XXSOG,2023-10-17 00:00:00.000000,Dormant"
"2979-SXESE,2023-09-19 00:00:00.000000,Dormant"
"2982-IHMFT,2023-12-16 00:00:00.000000,Dormant"
"2982-VPSGI,2023-08-07 00:00:00.000000,Dormant"
"2983-ZANRP,2023-09-04 00:00:00.000000,Dormant"
"2984-AFWNC,2023-03-29 00:00:00.000000,Dormant"
"2984-MIIZL,2023-09-24 00:00:00.000000,Dormant"
"2984-RGEYA,2024-04-26 00:00:00.000000,Dormant"
"2984-TBYKU,2023-12-01 00:00:00.000000,Dormant"
"2985-FMWYF,2024-05-30 00:00:00.000000,Dormant"
"2985-JUUBZ,2023-07-16 00:00:00.000000,Dormant"
"2987-BJXIK,2023-08-05 00:00:00.000000,Dormant"
"2988-GBIVW,2023-09-10 00:00:00.000000,Dormant"
"2988-PLAHS,2023-04-13 00:00:00.000000,Dormant"
"2988-QRAJY,2024-03-28 00:00:00.000000,Dormant"
"2990-HWIML,2023-03-13 00:00:00.000000,Dormant"
"2990-IAJSV,2023-07-27 00:00:00.000000,Dormant"
"2990-OGYTD,2023-07-24 00:00:00.000000,Dormant"
"2995-UPRYS,2024-01-28 00:00:00.000000,Dormant"
"2995-YWTCD,2023-05-20 00:00:00.000000,Dormant"
"2996-XAUVF,2023-10-28 00:00:00.000000,Dormant"
"2999-AANRQ,2024-04-06 00:00:00.000000,Dormant"
"3001-CBHLQ,2023-12-01 00:00:00.000000,Dormant"
"3001-UNBTL,2023-08-28 00:00:00.000000,Dormant"
"3002-WQZWT,2024-02-27 00:00:00.000000,Dormant"
"3003-CMDUU,2023-12-20 00:00:00.000000,Dormant"
"3005-NFMTA,2023-11-28 00:00:00.000000,Dormant"
"3005-TYFRD,2023-12-08 00:00:00.000000,Dormant"
"3006-XIMLN,2023-09-12 00:00:00.000000,Dormant"
"3007-FDPEA,2023-01-29 00:00:00.000000,Dormant"
"3009-JWMPU,2023-06-26 00:00:00.000000,Dormant"
"3011-WQKSZ,2024-01-12 00:00:00.000000,Dormant"
"3012-VFFMN,2024-02-11 00:00:00.000000,Dormant"
"3014-WJKSM,2023-11-19 00:00:00.000000,Dormant"
"3016-KSVCP,2024-03-15 00:00:00.000000,Dormant"
"3018-TFTSU,2023-05-26 00:00:00.000000,Dormant"
"3021-VLNRJ,2023-08-04 00:00:00.000000,Dormant"
"3022-BEXHZ,2023-11-13 00:00:00.000000,Dormant"
"3023-GFLBR,2024-05-03 00:00:00.000000,Dormant"
"3026-ATZYV,2024-03-24 00:00:00.000000,Dormant"
"3027-YNWZU,2024-05-01 00:00:00.000000,Dormant"
"3027-ZTDHO,2023-07-08 00:00:00.000000,Dormant"
"3030-YDNRM,2023-11-08 00:00:00.000000,Dormant"
"3030-YZADT,2023-04-22 00:00:00.000000,Dormant"
"3030-ZKIWL,2023-03-06 00:00:00.000000,Dormant"
"3034-ZBEQN,2024-04-25 00:00:00.000000,Dormant"
"3038-PQIUY,2023-12-17 00:00:00.000000,Dormant"
"3039-MJSLN,2023-04-11 00:00:00.000000,Dormant"
"3043-SUDUA,2023-07-02 00:00:00.000000,Dormant"
"3043-TYBNO,2023-04-20 00:00:00.000000,Dormant"
"3045-XETSH,2023-06-11 00:00:00.000000,Dormant"
"3049-NDXFL,2023-04-03 00:00:00.000000,Dormant"
"3049-SOLAY,2023-12-29 00:00:00.000000,Dormant"
"3050-GBUSH,2023-08-07 00:00:00.000000,Dormant"
"3050-RLLXC,2024-03-18 00:00:00.000000,Dormant"
"3055-MJDSB,2023-10-09 00:00:00.000000,Dormant"
"3055-OYMSE,2024-01-18 00:00:00.000000,Dormant"
"3055-VTCGS,2023-12-03 00:00:00.000000,Dormant"
"3057-VJJQE,2023-10-09 00:00:00.000000,Dormant"
"3058-HJCUY,2023-06-19 00:00:00.000000,Dormant"
"3058-WQDRE,2023-08-21 00:00:00.000000,Dormant"
"3059-NGMXB,2023-08-26 00:00:00.000000,Dormant"
"3061-BCKYI,2024-01-16 00:00:00.000000,Dormant"
"3062-ICYZQ,2023-07-01 00:00:00.000000,Dormant"
"3063-QFSZL,2023-09-27 00:00:00.000000,Dormant"
"3066-RRJIO,2023-06-23 00:00:00.000000,Dormant"
"3067-SVMTC,2024-05-20 00:00:00.000000,Dormant"
"3068-OMWZA,2023-03-31 00:00:00.000000,Dormant"
"3069-SSVSN,2023-03-19 00:00:00.000000,Dormant"
"3070-BDOQC,2023-09-25 00:00:00.000000,Dormant"
"3070-DVEYC,2023-09-04 00:00:00.000000,Dormant"
"3070-FNFZQ,2024-01-12 00:00:00.000000,Dormant"
"3071-MVJCD,2024-05-07 00:00:00.000000,Dormant"
"3071-VBYPO,2023-12-26 00:00:00.000000,Dormant"
"3074-GQWYX,2023-06-26 00:00:00.000000,Dormant"
"3077-RSNTJ,2023-11-23 00:00:00.000000,Dormant"
"3078-ZKNTS,2023-06-16 00:00:00.000000,Dormant"
"3079-BCHLN,2023-10-03 00:00:00.000000,Dormant"
"3082-VQXNH,2023-06-29 00:00:00.000000,Dormant"
"3082-WQRVY,2023-05-22 00:00:00.000000,Dormant"
"3082-YVEKW,2023-11-13 00:00:00.000000,Dormant"
"3084-DOWLE,2024-05-31 00:00:00.000000,Dormant"
"3085-QUOZK,2023-06-08 00:00:00.000000,Dormant"
"3086-RUCRN,2023-06-24 00:00:00.000000,Dormant"
"3088-FVYWK,2023-07-02 00:00:00.000000,Dormant"
"3088-LHEFH,2023-10-22 00:00:00.000000,Dormant"
"3090-HAWSU,2024-01-13 00:00:00.000000,Dormant"
"3090-LETTY,2023-10-12 00:00:00.000000,Dormant"
"3090-QFUVD,2023-11-17 00:00:00.000000,Dormant"
"3091-FYHKI,2023-07-15 00:00:00.000000,Dormant"
"3092-IGHWF,2023-08-25 00:00:00.000000,Dormant"
"3094-JOJAI,2023-09-05 00:00:00.000000,Dormant"
"3096-GKWEB,2023-05-25 00:00:00.000000,Dormant"
"3096-IZETN,2023-07-10 00:00:00.000000,Dormant"
"3096-JRDSO,2023-07-02 00:00:00.000000,Dormant"
"3096-WPXBT,2023-08-24 00:00:00.000000,Dormant"
"3096-YXENJ,2023-10-02 00:00:00.000000,Dormant"
"3097-FQTVJ,2024-02-12 00:00:00.000000,Dormant"
"3097-IDVPU,2024-04-27 00:00:00.000000,Dormant"
"3097-NNSPB,2023-08-11 00:00:00.000000,Dormant"
"3097-NQYSN,2023-08-19 00:00:00.000000,Dormant"
"3097-PYWXL,2023-04-24 00:00:00.000000,Dormant"
"3099-OONVS,2023-09-13 00:00:00.000000,Dormant"
"3104-OWCGK,2023-08-14 00:00:00.000000,Dormant"
"3106-ULWFW,2023-11-12 00:00:00.000000,Dormant"
"3108-PCCGG,2023-06-24 00:00:00.000000,Dormant"
"3113-IWHLC,2023-10-24 00:00:00.000000,Dormant"
"3115-JPJDD,2023-09-17 00:00:00.000000,Dormant"
"3118-UHVVQ,2023-11-09 00:00:00.000000,Dormant"
"3120-FAZKD,2023-06-13 00:00:00.000000,Dormant"
"3125-RAHBV,2024-01-30 00:00:00.000000,Dormant"
"3126-WQMGH,2023-08-24 00:00:00.000000,Dormant"
"3128-YOVTD,2023-09-28 00:00:00.000000,Dormant"
"3129-AAQOU,2024-02-18 00:00:00.000000,Dormant"
"3130-ICDUP,2023-10-12 00:00:00.000000,Dormant"
"3131-NWVFJ,2024-02-07 00:00:00.000000,Dormant"
"3132-TVFDZ,2023-11-08 00:00:00.000000,Dormant"
"3133-PZNSR,2024-06-05 00:00:00.000000,Dormant"
"3134-DSHVC,2023-08-12 00:00:00.000000,Dormant"
"3137-LUPIX,2023-09-14 00:00:00.000000,Dormant"
"3137-NYQQI,2024-01-23 00:00:00.000000,Dormant"
"3138-BKYAV,2023-09-21 00:00:00.000000,Dormant"
"3143-ILDAL,2023-06-14 00:00:00.000000,Dormant"
"3143-JQEGI,2024-01-05 00:00:00.000000,Dormant"
"3144-AUDBS,2023-12-16 00:00:00.000000,Dormant"
"3144-KMTWZ,2024-02-14 00:00:00.000000,Dormant"
"3146-JTQHR,2023-07-28 00:00:00.000000,Dormant"
"3146-MSEGF,2023-10-23 00:00:00.000000,Dormant"
